id,ClipName,URL,Start_frame,End_frame,Light1,Light2,Hit_label
219,0003_004_00_04_1,https://www.youtube.com/watch?v=Cz9nuqQ592k&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=8,17749.0,17824.0,2,2,0-0-1
220,0003_005_00_01_1,https://www.youtube.com/watch?v=t4J5qqahdPo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=9,7913.0,7988.0,2,1,1-0-0
221,0003_005_00_03_1,https://www.youtube.com/watch?v=t4J5qqahdPo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=9,37746.0,37821.0,2,2,0-0-1
222,0003_005_00_05_1,https://www.youtube.com/watch?v=t4J5qqahdPo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=9,41914.0,41989.0,2,1,1-0-0
223,0003_006_00_01_1,https://www.youtube.com/watch?v=-3bj-Jn6AfI&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=10,3309.0,3384.0,2,2,1-0-0
224,0003_006_00_02_1,https://www.youtube.com/watch?v=-3bj-Jn6AfI&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=10,5074.0,5149.0,2,2,1-0-0
225,0003_006_00_03_1,https://www.youtube.com/watch?v=-3bj-Jn6AfI&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=10,8507.0,8582.0,2,2,0-0-1
226,0003_006_00_04_1,https://www.youtube.com/watch?v=-3bj-Jn6AfI&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=10,17520.0,17595.0,2,2,1-0-0
227,0003_006_00_05_1,https://www.youtube.com/watch?v=-3bj-Jn6AfI&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=10,36633.0,36708.0,2,2,1-0-0
228,0003_007_00_02_1,https://www.youtube.com/watch?v=FQ_TYmlOQBw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=11,1914.0,1989.0,2,2,1-0-0
229,0003_007_00_05_1,https://www.youtube.com/watch?v=FQ_TYmlOQBw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=11,16269.0,16344.0,1,2,0-0-1
230,0003_008_00_02_1,https://www.youtube.com/watch?v=kj-xrVs4u9Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=12,21398.0,21473.0,2,2,1-0-0
231,0003_009_00_03_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,4769.0,4844.0,2,2,1-0-0
232,0003_009_00_04_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,6170.0,6245.0,1,2,0-0-1
233,0003_009_00_05_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,9348.0,9423.0,1,2,0-0-1
234,0003_009_00_07_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,17018.0,17093.0,2,2,1-0-0
235,0003_009_00_08_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,18399.0,18474.0,2,1,1-0-0
236,0003_009_00_09_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,18929.0,19004.0,2,2,1-0-0
237,0003_009_00_10_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,20527.0,20602.0,2,1,1-0-0
238,0003_009_00_12_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,33904.0,33979.0,2,2,0-0-1
239,0003_009_00_13_1,https://www.youtube.com/watch?v=slQH4dEv9J8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=13,37972.0,38047.0,2,2,0-1-0
240,0003_010_00_02_1,https://www.youtube.com/watch?v=LeC2MRCevT4&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=14,28104.0,28179.0,2,2,1-0-0
241,0003_011_00_01_1,https://www.youtube.com/watch?v=iNlWnjuZB7Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=15,3962.0,4037.0,2,2,0-0-1
242,0003_012_00_02_1,https://www.youtube.com/watch?v=L_-hlYc_29g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=16,15698.0,15773.0,2,2,0-0-1
243,0003_012_00_03_1,https://www.youtube.com/watch?v=L_-hlYc_29g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=16,16010.0,16085.0,2,2,0-0-1
244,0003_012_00_04_1,https://www.youtube.com/watch?v=L_-hlYc_29g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=16,22938.0,23013.0,2,2,1-0-0
245,0003_012_00_06_1,https://www.youtube.com/watch?v=L_-hlYc_29g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=16,35730.0,35805.0,2,2,1-0-0
246,0003_012_00_07_1,https://www.youtube.com/watch?v=L_-hlYc_29g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=16,36889.0,36964.0,2,2,1-0-0
247,0003_012_00_09_1,https://www.youtube.com/watch?v=L_-hlYc_29g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=16,39855.0,39930.0,2,2,1-0-0
248,0003_013_00_01_1,https://www.youtube.com/watch?v=fYLAPLQUhmo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=17,3535.0,3610.0,2,2,0-0-1
249,0003_013_00_02_1,https://www.youtube.com/watch?v=fYLAPLQUhmo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=17,7384.0,7459.0,2,2,0-0-1
250,0003_013_00_03_1,https://www.youtube.com/watch?v=fYLAPLQUhmo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=17,14125.0,14200.0,2,2,1-0-0
251,0003_014_00_01_1,https://www.youtube.com/watch?v=mDbeKQS8xX0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=18,3249.0,3324.0,2,2,1-0-0
252,0003_015_00_01_1,https://www.youtube.com/watch?v=zGTWgn-EKnE&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=19,4802.0,4877.0,1,2,0-0-1
253,0003_015_00_03_1,https://www.youtube.com/watch?v=zGTWgn-EKnE&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=19,9869.0,9944.0,2,2,0-1-0
254,0003_015_00_05_1,https://www.youtube.com/watch?v=zGTWgn-EKnE&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=19,24381.0,24456.0,2,2,0-0-1
255,0003_016_00_01_1,https://www.youtube.com/watch?v=SHTGBBwwh58&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=20,6644.0,6719.0,2,2,0-0-1
256,0003_016_00_02_1,https://www.youtube.com/watch?v=SHTGBBwwh58&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=20,14364.0,14439.0,2,2,1-0-0
257,0003_016_00_06_1,https://www.youtube.com/watch?v=SHTGBBwwh58&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=20,25772.0,25847.0,1,2,0-0-1
258,0003_016_00_08_1,https://www.youtube.com/watch?v=SHTGBBwwh58&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=20,28901.0,28976.0,2,1,1-0-0
259,0003_017_00_01_1,https://www.youtube.com/watch?v=wHOYl81k68E&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=21,1140.0,1215.0,2,2,1-0-0
260,0003_017_00_02_1,https://www.youtube.com/watch?v=wHOYl81k68E&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=21,3348.0,3423.0,2,1,1-0-0
261,0003_017_00_03_1,https://www.youtube.com/watch?v=wHOYl81k68E&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=21,4660.0,4735.0,2,2,0-0-1
262,0003_018_00_01_1,https://www.youtube.com/watch?v=-4wPTlx1Q8g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=22,4117.0,4192.0,2,2,1-0-0
263,0003_018_00_02_1,https://www.youtube.com/watch?v=-4wPTlx1Q8g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=22,11235.0,11310.0,2,2,0-0-1
264,0003_018_00_03_1,https://www.youtube.com/watch?v=-4wPTlx1Q8g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=22,15702.0,15777.0,2,1,1-0-0
265,0003_018_00_04_1,https://www.youtube.com/watch?v=-4wPTlx1Q8g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=22,16036.0,16111.0,2,1,1-0-0
266,0003_018_00_05_1,https://www.youtube.com/watch?v=-4wPTlx1Q8g&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=22,20049.0,20124.0,2,1,1-0-0
267,0003_019_00_01_1,https://www.youtube.com/watch?v=mKeT114y9h8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=23,1632.0,1707.0,2,2,1-0-0
268,0003_019_00_02_1,https://www.youtube.com/watch?v=mKeT114y9h8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=23,6172.0,6247.0,2,2,0-0-1
269,0003_019_00_03_1,https://www.youtube.com/watch?v=mKeT114y9h8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=23,11757.0,11832.0,2,2,1-0-0
270,0003_019_00_05_1,https://www.youtube.com/watch?v=mKeT114y9h8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=23,25106.0,25181.0,2,2,1-0-0
271,0003_019_00_06_1,https://www.youtube.com/watch?v=mKeT114y9h8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=23,27141.0,27216.0,2,2,1-0-0
272,0003_019_00_07_1,https://www.youtube.com/watch?v=mKeT114y9h8&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=23,27957.0,28032.0,2,2,1-0-0
273,0003_020_00_01_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,13827.0,13902.0,2,2,1-0-0
274,0003_020_00_02_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,14621.0,14696.0,2,2,0-0-1
275,0003_020_00_03_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,14866.0,14941.0,2,2,0-0-1
276,0003_020_00_04_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,17190.0,17265.0,2,2,1-0-0
277,0003_020_00_05_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,18411.0,18486.0,2,2,1-0-0
278,0003_020_00_06_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,23398.0,23473.0,2,2,1-0-0
279,0003_020_00_07_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,24800.0,24875.0,2,2,1-0-0
280,0003_020_00_08_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,26043.0,26118.0,2,2,1-0-0
281,0003_020_00_09_1,https://www.youtube.com/watch?v=XKzjJ20ovOc&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=24,28484.0,28559.0,2,2,0-0-1
282,0003_021_00_01_1,https://www.youtube.com/watch?v=YyZB7Wwkvrk&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=25,2013.0,2088.0,1,2,0-0-1
283,0003_021_00_02_1,https://www.youtube.com/watch?v=YyZB7Wwkvrk&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=25,2784.0,2859.0,2,2,1-0-0
284,0003_021_00_03_1,https://www.youtube.com/watch?v=YyZB7Wwkvrk&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=25,6166.0,6241.0,2,2,1-0-0
285,0003_021_00_04_1,https://www.youtube.com/watch?v=YyZB7Wwkvrk&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=25,7969.0,8044.0,2,2,0-0-1
286,0003_021_00_05_1,https://www.youtube.com/watch?v=YyZB7Wwkvrk&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=25,16857.0,16932.0,2,1,1-0-0
287,0003_021_00_07_1,https://www.youtube.com/watch?v=YyZB7Wwkvrk&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=25,23432.0,23507.0,1,2,0-0-1
288,0003_022_00_01_1,https://www.youtube.com/watch?v=nLW6nhT6zls&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=26,3671.0,3746.0,1,2,0-0-1
289,0003_022_00_02_1,https://www.youtube.com/watch?v=nLW6nhT6zls&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=26,4353.0,4428.0,2,2,1-0-0
290,0003_022_00_04_1,https://www.youtube.com/watch?v=nLW6nhT6zls&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=26,5728.0,5803.0,2,2,1-0-0
291,0003_022_00_08_1,https://www.youtube.com/watch?v=nLW6nhT6zls&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=26,13072.0,13147.0,2,2,0-0-1
292,0003_024_00_01_1,https://www.youtube.com/watch?v=HnyzUK-eUow&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=28,5662.0,5737.0,2,1,1-0-0
293,0003_024_00_02_1,https://www.youtube.com/watch?v=HnyzUK-eUow&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=28,15004.0,15079.0,2,2,1-0-0
294,0003_024_00_03_1,https://www.youtube.com/watch?v=HnyzUK-eUow&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=28,16160.0,16235.0,2,2,1-0-0
295,0003_024_00_04_1,https://www.youtube.com/watch?v=HnyzUK-eUow&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=28,18446.0,18521.0,2,2,0-0-1
296,0003_025_00_01_1,https://www.youtube.com/watch?v=yM5Q7xTPZXQ&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=29,4007.0,4082.0,2,2,1-0-0
297,0003_025_00_02_1,https://www.youtube.com/watch?v=yM5Q7xTPZXQ&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=29,9247.0,9322.0,2,2,0-0-1
298,0003_025_00_03_1,https://www.youtube.com/watch?v=yM5Q7xTPZXQ&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=29,10554.0,10629.0,2,2,0-0-1
299,0003_025_00_04_1,https://www.youtube.com/watch?v=yM5Q7xTPZXQ&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=29,12158.0,12233.0,1,2,0-0-1
300,0003_025_00_05_1,https://www.youtube.com/watch?v=yM5Q7xTPZXQ&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=29,19515.0,19590.0,2,2,1-0-0
301,0003_025_00_06_1,https://www.youtube.com/watch?v=yM5Q7xTPZXQ&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=29,20949.0,21024.0,2,2,0-0-1
302,0003_026_00_01_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,2426.0,2501.0,2,2,1-0-0
303,0003_026_00_02_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,3848.0,3923.0,1,2,0-0-1
304,0003_026_00_03_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,6241.0,6316.0,2,2,0-0-1
305,0003_026_00_04_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,10077.0,10152.0,1,2,0-0-1
306,0003_026_00_05_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,14361.0,14436.0,2,2,1-0-0
307,0003_026_00_06_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,18511.0,18586.0,2,2,0-0-1
308,0003_026_00_07_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,20384.0,20459.0,2,2,1-0-0
309,0003_026_00_08_1,https://www.youtube.com/watch?v=f5yO1bh-Cjg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=30,20678.0,20753.0,2,2,1-0-0
310,0003_027_00_01_1,https://www.youtube.com/watch?v=B5PAKpLUm54&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=31,7225.0,7300.0,2,2,1-0-0
311,0003_027_00_02_1,https://www.youtube.com/watch?v=B5PAKpLUm54&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=31,16601.0,16676.0,2,1,1-0-0
312,0003_027_00_03_1,https://www.youtube.com/watch?v=B5PAKpLUm54&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=31,17276.0,17351.0,2,2,1-0-0
313,0003_027_00_05_1,https://www.youtube.com/watch?v=B5PAKpLUm54&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=31,20598.0,20673.0,2,2,1-0-0
314,0003_028_00_01_1,https://www.youtube.com/watch?v=juitj-ZaQyU&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=32,5457.0,5532.0,2,2,0-0-1
315,0003_028_00_02_1,https://www.youtube.com/watch?v=juitj-ZaQyU&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=32,9368.0,9443.0,2,2,0-0-1
316,0003_028_00_03_1,https://www.youtube.com/watch?v=juitj-ZaQyU&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=32,14929.0,15004.0,2,2,1-0-0
317,0003_028_00_04_1,https://www.youtube.com/watch?v=juitj-ZaQyU&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=32,16170.0,16245.0,2,2,0-0-1
318,0003_028_00_05_1,https://www.youtube.com/watch?v=juitj-ZaQyU&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=32,17139.0,17214.0,2,2,1-0-0
319,0003_029_00_01_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,3897.0,3972.0,2,2,0-0-1
320,0003_029_00_02_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,4513.0,4588.0,1,2,0-0-1
321,0003_029_00_03_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,7985.0,8060.0,2,2,0-0-1
322,0003_029_00_04_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,10865.0,10940.0,2,2,0-0-1
323,0003_029_00_05_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,11325.0,11400.0,2,2,1-0-0
324,0003_029_00_06_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,15226.0,15301.0,2,2,0-0-1
325,0003_029_00_07_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,16777.0,16852.0,2,2,0-0-1
326,0003_029_00_08_1,https://www.youtube.com/watch?v=FvbqlbOcTk0&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=33,17539.0,17614.0,2,2,1-0-0
327,0003_030_00_01_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,4319.0,4394.0,2,2,1-0-0
328,0003_030_00_02_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,6970.0,7045.0,2,2,1-0-0
329,0003_030_00_03_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,12967.0,13042.0,2,2,1-0-0
330,0003_030_00_05_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,18822.0,18897.0,2,2,0-0-1
331,0003_030_00_06_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,21236.0,21311.0,2,2,1-0-0
332,0003_030_00_07_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,26138.0,26213.0,2,2,0-0-1
333,0003_030_00_08_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,26871.0,26946.0,2,2,0-0-1
334,0003_030_00_09_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,28575.0,28650.0,2,2,0-1-0
335,0003_030_00_10_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,30944.0,31019.0,1,2,0-0-1
336,0003_030_00_11_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,37919.0,37994.0,2,2,0-0-1
337,0003_030_00_12_1,https://www.youtube.com/watch?v=1WiiKuwwacg&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=34,39761.0,39836.0,2,2,1-0-0
338,0003_031_00_01_1,https://www.youtube.com/watch?v=cTwDG25Fddw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=35,5656.0,5731.0,2,2,1-0-0
339,0003_031_00_02_1,https://www.youtube.com/watch?v=cTwDG25Fddw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=35,12140.0,12215.0,2,2,1-0-0
340,0003_031_00_04_1,https://www.youtube.com/watch?v=cTwDG25Fddw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=35,16470.0,16545.0,2,2,0-0-1
341,0003_031_00_06_1,https://www.youtube.com/watch?v=cTwDG25Fddw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=35,25953.0,26028.0,2,2,1-0-0
342,0003_031_00_07_1,https://www.youtube.com/watch?v=cTwDG25Fddw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=35,29403.0,29478.0,2,2,1-0-0
343,0003_031_00_08_1,https://www.youtube.com/watch?v=cTwDG25Fddw&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=35,32004.0,32079.0,2,1,1-0-0
344,0003_032_00_04_1,https://www.youtube.com/watch?v=FThuVBI4b7M&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=36,5963.0,6038.0,2,2,1-0-0
345,0003_032_00_05_1,https://www.youtube.com/watch?v=FThuVBI4b7M&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=36,7873.0,7948.0,2,2,1-0-0
346,0003_032_00_09_1,https://www.youtube.com/watch?v=FThuVBI4b7M&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=36,12834.0,12909.0,2,2,0-1-0
347,0003_033_00_07_1,https://www.youtube.com/watch?v=ErkHaI_fbRE&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=37,34253.0,34328.0,1,2,0-0-1
348,0003_034_00_02_1,https://www.youtube.com/watch?v=YDLfqXVv-5Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=38,3699.0,3774.0,2,2,0-0-1
349,0003_034_00_04_1,https://www.youtube.com/watch?v=YDLfqXVv-5Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=38,6784.0,6859.0,1,2,0-0-1
350,0003_034_00_06_1,https://www.youtube.com/watch?v=YDLfqXVv-5Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=38,11671.0,11746.0,2,2,0-0-1
351,0003_034_00_07_1,https://www.youtube.com/watch?v=YDLfqXVv-5Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=38,13576.0,13651.0,2,1,1-0-0
352,0003_034_00_08_1,https://www.youtube.com/watch?v=YDLfqXVv-5Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=38,13961.0,14036.0,2,2,0-0-1
353,0003_034_00_09_1,https://www.youtube.com/watch?v=YDLfqXVv-5Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=38,15287.0,15362.0,2,2,0-1-0
354,0003_034_00_11_1,https://www.youtube.com/watch?v=YDLfqXVv-5Q&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=38,21242.0,21317.0,2,2,0-0-1
355,0003_035_00_01_1,https://www.youtube.com/watch?v=9lih9aBlTTo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=39,4775.0,4850.0,2,2,1-0-0
356,0003_035_00_02_1,https://www.youtube.com/watch?v=9lih9aBlTTo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=39,5816.0,5891.0,2,2,1-0-0
357,0003_035_00_03_1,https://www.youtube.com/watch?v=9lih9aBlTTo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=39,7415.0,7490.0,2,2,1-0-0
358,0003_035_00_04_1,https://www.youtube.com/watch?v=9lih9aBlTTo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=39,8634.0,8709.0,1,2,0-0-1
359,0003_035_00_05_1,https://www.youtube.com/watch?v=9lih9aBlTTo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=39,10729.0,10804.0,2,2,1-0-0
360,0003_035_00_06_1,https://www.youtube.com/watch?v=9lih9aBlTTo&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=39,17202.0,17277.0,2,2,1-0-0
361,0003_036_00_02_1,https://www.youtube.com/watch?v=oNskXk4csok&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=40,4432.0,4507.0,2,2,1-0-0
362,0003_036_00_04_1,https://www.youtube.com/watch?v=oNskXk4csok&list=PL_pQQho0KExzVy3k10qRjSnvStI3A7UJX&index=40,5682.0,5757.0,2,2,0-0-1
